aggregation,family,subgroup,arm,metric,value,n_valid,n_total
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_POSITION,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_POSITION,anomaly_free_mean_excess,0.04371393184550693,3,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_POSITION,anomaly_free_score_p95,0.06319490187314364,3,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,f1_max,0.6498320256132757,64,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,auprc,0.2576204945317917,64,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,vus_pr,0.7266427397351809,64,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,anomaly_free_mean_excess,0.03785640999597193,3,67
subgroup11,Yahoo,Yahoo-A1,MATCH_FINAL_ROW,anomaly_free_score_p95,0.054076784117386624,3,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,f1_max,0.6817615544178044,64,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,auprc,0.2361561634176229,64,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,vus_pr,0.732769110035463,64,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,anomaly_free_mean_excess,0.05015770261964853,3,67
subgroup11,Yahoo,Yahoo-A1,SCALE_P,anomaly_free_score_p95,0.061623477687438276,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,f1_max,0.6577657585470085,64,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,auprc,0.26295771179434313,64,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,vus_pr,0.6870844557637336,64,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,anomaly_free_mean_excess,0.03990350644817176,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP0,anomaly_free_score_p95,0.04755884048439776,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,f1_max,0.6877277236652236,64,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,auprc,0.3433475207678132,64,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,vus_pr,0.7256469888025188,64,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,anomaly_free_mean_excess,0.0401743314677083,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP0,anomaly_free_score_p95,0.0483828900619497,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,f1_max,0.6713532127594628,64,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,auprc,0.21861646591131811,64,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,vus_pr,0.7000360407908857,64,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,anomaly_free_mean_excess,0.030208681150859867,3,67
subgroup11,Yahoo,Yahoo-A1,IHP0_NCTP1,anomaly_free_score_p95,0.03631841388857903,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,f1_max,0.6932449494949495,64,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,auprc,0.24925575129323393,64,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,vus_pr,0.7427173881273224,64,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,anomaly_free_mean_excess,0.030320254347177802,3,67
subgroup11,Yahoo,Yahoo-A1,IHP1_NCTP1,anomaly_free_score_p95,0.036874314027691334,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,f1_max,0.5571822478991597,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,auprc,0.11957380666928809,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,vus_pr,0.7300904036136239,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,anomaly_free_mean_excess,0.0031169876503052,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_LEGACY,anomaly_free_score_p95,0.006007569531599633,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,f1_max,0.5571822478991597,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,auprc,0.11912653383202848,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,vus_pr,0.7301830849501327,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,anomaly_free_mean_excess,0.003117073888783,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_CLS_NATIVE_W240,anomaly_free_score_p95,0.006007569531599633,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,f1_max,0.5507090336134454,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,auprc,0.10926192702821336,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,vus_pr,0.7114900573385657,64,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_rate,1.0,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_count,1430.3333333333333,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_mean_excess,0.005032095101018001,3,67
subgroup11,Yahoo,Yahoo-A1,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_score_p95,0.009087016185124667,3,67
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,f1_max,0.9528888888888889,100,100
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,auprc,0.20384168244913883,100,100
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,vus_pr,0.7436418996071334,100,100
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,FINAL_DEFAULT,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,f1_max,0.7489865967365966,100,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,auprc,0.08117251912910435,100,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,vus_pr,0.6903275688338273,100,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_POSITION,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,f1_max,0.7496424686424686,100,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,auprc,0.15928240877635133,100,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,vus_pr,0.6980966433802672,100,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,MATCH_FINAL_ROW,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,f1_max,0.9316190476190477,100,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,auprc,0.23182360585692952,100,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,vus_pr,0.7325116284177291,100,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,SCALE_P,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,f1_max,0.8758037518037518,100,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,auprc,0.22343108444353843,100,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,vus_pr,0.6857208627766521,100,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP0,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,f1_max,0.8884682539682539,100,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,auprc,0.2818344426980413,100,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,vus_pr,0.721720801403335,100,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP0,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,f1_max,0.9103419913419912,100,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,auprc,0.1714881841049778,100,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,vus_pr,0.7170223201701204,100,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP0_NCTP1,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,f1_max,0.9528888888888889,100,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,auprc,0.20384168244913883,100,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,vus_pr,0.7436418996071334,100,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,IHP1_NCTP1,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,f1_max,0.7406666666666666,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,auprc,0.026399017285859642,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,vus_pr,0.7136607747447969,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_LEGACY,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,f1_max,0.7406666666666666,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,auprc,0.02734499267899445,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,vus_pr,0.7146621509912996,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_CLS_NATIVE_W240,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,f1_max,0.7426666666666667,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,auprc,0.028192779174700686,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,vus_pr,0.7188372530637267,100,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A2,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,f1_max,0.6564751489089622,100,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,auprc,0.06426960172441272,100,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,vus_pr,0.9288693905550286,100,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,FINAL_DEFAULT,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,f1_max,0.5011419645806762,100,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,auprc,0.038217483536346436,100,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,vus_pr,0.894429556282358,100,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_POSITION,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,f1_max,0.5248996465756863,100,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,auprc,0.04745910792273068,100,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,vus_pr,0.8960926860287944,100,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,MATCH_FINAL_ROW,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,f1_max,0.6864332640542627,100,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,auprc,0.07550838118832695,100,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,vus_pr,0.9262826419276506,100,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,SCALE_P,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,f1_max,0.6632227867614056,100,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,auprc,0.07570665970568836,100,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,vus_pr,0.9172243642077835,100,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP0,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,f1_max,0.668527916725891,100,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,auprc,0.11208892844701786,100,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,vus_pr,0.9202623174719777,100,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP0,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,f1_max,0.66608451709645,100,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,auprc,0.05768484875311535,100,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,vus_pr,0.9204803421424887,100,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP0_NCTP1,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,f1_max,0.6564751489089622,100,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,auprc,0.06426960172441272,100,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,vus_pr,0.9288693905550286,100,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,IHP1_NCTP1,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,f1_max,0.41859194434736224,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,auprc,0.011748837732165602,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,vus_pr,0.9266144895506401,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_LEGACY,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,f1_max,0.41859194434736224,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,auprc,0.011681611242815306,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,vus_pr,0.926814532508955,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_CLS_NATIVE_W240,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,f1_max,0.42005309736404095,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,auprc,0.012172011841681185,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,vus_pr,0.9219209064649161,100,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A3,CTRL_PATCH_MEAN_NATIVE_W240,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,f1_max,0.4147814108058824,100,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,auprc,0.0370558388003977,100,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,vus_pr,0.8516880618710951,100,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,FINAL_DEFAULT,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,f1_max,0.2744091342388286,100,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,auprc,0.018001732486440082,100,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,vus_pr,0.8292518201078873,100,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_POSITION,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,f1_max,0.27827053265978424,100,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,auprc,0.020331784753393305,100,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,vus_pr,0.8259217017024969,100,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,MATCH_FINAL_ROW,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,f1_max,0.44506861009971116,100,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,auprc,0.04981203803271453,100,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,vus_pr,0.8692355535315205,100,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,SCALE_P,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,f1_max,0.4145646916834829,100,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,auprc,0.05039648334378986,100,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,vus_pr,0.8511940801728147,100,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP0,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,f1_max,0.41138823655816525,100,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,auprc,0.06604789149015212,100,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,vus_pr,0.8580914015786828,100,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,anomaly_free_fp_rate,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,anomaly_free_fp_count,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,anomaly_free_mean_excess,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP1_NCTP0,anomaly_free_score_p95,,0,100
subgroup11,Yahoo,Yahoo-A4,IHP0_NCTP1,f1_max,0.40941389838754894,100,100
