series_id,family,subgroup,n_points,n_positive,rel_vus_pr,full_vus_pr,delta_vus_pr,eligible,positive_pool,nonpositive_pool,positive_median_target,positive_distance,nonpositive_median_target,nonpositive_distance,delta_rank_ascending,delta_rank_descending,positive_selection_rank,nonpositive_selection_rank
YAHOOA2__synthetic_35,Yahoo,Yahoo-A2,1421,9,0.8380822045674835,0.909330298011297,0.07124809344381344,True,True,False,0.029174905161014897,0.042073188282798546,-0.0154133437016728,,402,87,242.0,
YAHOOA2__synthetic_36,Yahoo,Yahoo-A2,1421,1,0.3916532848262585,0.3938660805042854,0.002212795678026902,True,True,False,0.029174905161014897,0.026962109482987995,-0.0154133437016728,,200,289,181.0,
YAHOOA2__synthetic_37,Yahoo,Yahoo-A2,1421,4,0.8179127103225612,0.8744324975561495,0.0565197872335883,True,True,False,0.029174905161014897,0.027344882072573407,-0.0154133437016728,,381,108,188.0,
YAHOOA2__synthetic_38,Yahoo,Yahoo-A2,1421,9,0.6002505514727919,0.7111348068572779,0.11088425538448599,True,True,False,0.029174905161014897,0.08170935022347109,-0.0154133437016728,,433,56,273.0,
YAHOOA2__synthetic_39,Yahoo,Yahoo-A2,1421,1,0.7302659640467515,0.6558285130551695,-0.07443745099158194,True,False,True,0.029174905161014897,,-0.0154133437016728,0.059024107289909145,28,461,,133.0
YAHOOA2__synthetic_4,Yahoo,Yahoo-A2,1421,4,0.7366113546242673,0.731341998207828,-0.00526935641643933,True,False,True,0.029174905161014897,,-0.0154133437016728,0.010143987285233469,114,375,,44.0
YAHOOA2__synthetic_40,Yahoo,Yahoo-A2,1421,4,0.5612196942701614,0.5812060657453433,0.019986371475181897,True,True,False,0.029174905161014897,0.009188533685833,-0.0154133437016728,,295,194,50.0,
YAHOOA2__synthetic_41,Yahoo,Yahoo-A2,1421,9,0.7089571814628488,0.8817998139951273,0.1728426325322785,True,True,False,0.029174905161014897,0.1436677273712636,-0.0154133437016728,,462,27,302.0,
YAHOOA2__synthetic_42,Yahoo,Yahoo-A2,1421,1,0.6258910613385793,0.6189076599180073,-0.006983401420571966,True,False,True,0.029174905161014897,,-0.0154133437016728,0.008429942281100833,108,381,,36.0
YAHOOA2__synthetic_43,Yahoo,Yahoo-A2,1421,4,0.7371421805021059,0.8141216655326263,0.07697948503052043,True,True,False,0.029174905161014897,0.04780457986950554,-0.0154133437016728,,409,80,249.0,
YAHOOA2__synthetic_44,Yahoo,Yahoo-A2,1421,9,0.6914813317119127,0.8763748360160772,0.1848935043041645,True,True,False,0.029174905161014897,0.15571859914314962,-0.0154133437016728,,466,23,306.0,
YAHOOA2__synthetic_45,Yahoo,Yahoo-A2,1421,1,0.6573605535600526,0.6040793004023076,-0.05328125315774501,True,False,True,0.029174905161014897,,-0.0154133437016728,0.03786790945607221,43,446,,118.0
YAHOOA2__synthetic_46,Yahoo,Yahoo-A2,1421,4,0.7339705173232083,0.8185640267088032,0.08459350938559496,True,True,False,0.029174905161014897,0.05541860422458006,-0.0154133437016728,,419,70,259.0,
YAHOOA2__synthetic_47,Yahoo,Yahoo-A2,1421,9,0.7922598617473368,0.8071722581776516,0.014912396430314834,True,True,False,0.029174905161014897,0.014262508730700063,-0.0154133437016728,,276,213,84.0,
YAHOOA2__synthetic_48,Yahoo,Yahoo-A2,1421,1,0.6049567745739077,0.6805725987776048,0.07561582420369706,True,True,False,0.029174905161014897,0.04644091904268216,-0.0154133437016728,,407,82,247.0,
YAHOOA2__synthetic_49,Yahoo,Yahoo-A2,1421,4,0.749510421583626,0.8721249442989104,0.12261452271528439,True,True,False,0.029174905161014897,0.0934396175542695,-0.0154133437016728,,442,47,282.0,
YAHOOA2__synthetic_5,Yahoo,Yahoo-A2,1421,9,0.7754464010930722,0.7649517510085255,-0.010494650084546642,True,False,True,0.029174905161014897,,-0.0154133437016728,0.0049186936171261575,97,392,,21.0
YAHOOA2__synthetic_50,Yahoo,Yahoo-A2,1421,9,0.7892256531382491,0.7979118745557979,0.008686221417548823,True,True,False,0.029174905161014897,0.020488683743466074,-0.0154133437016728,,254,235,117.0,
YAHOOA2__synthetic_51,Yahoo,Yahoo-A2,1421,1,0.5494340411648072,0.6053531388460486,0.05591909768124137,True,True,False,0.029174905161014897,0.026744192520226473,-0.0154133437016728,,380,109,180.0,
YAHOOA2__synthetic_52,Yahoo,Yahoo-A2,1421,4,0.4901122635646192,0.6445737847659598,0.15446152120134066,True,True,False,0.029174905161014897,0.12528661604032576,-0.0154133437016728,,457,32,297.0,
YAHOOA2__synthetic_53,Yahoo,Yahoo-A2,1421,9,0.7205330625627326,0.8805885806397139,0.16005551807698126,True,True,False,0.029174905161014897,0.13088061291596637,-0.0154133437016728,,458,31,298.0,
YAHOOA2__synthetic_54,Yahoo,Yahoo-A2,1421,1,0.3960564134857715,0.2449782072604864,-0.15107820622528506,True,False,True,0.029174905161014897,,-0.0154133437016728,0.13566486252361226,11,478,,150.0
YAHOOA2__synthetic_55,Yahoo,Yahoo-A2,1421,4,0.695043300360363,0.8468976183577822,0.15185431799741922,True,True,False,0.029174905161014897,0.12267941283640432,-0.0154133437016728,,456,33,296.0,
YAHOOA2__synthetic_56,Yahoo,Yahoo-A2,1421,9,0.7819329233865726,0.9110489060327088,0.12911598264613622,True,True,False,0.029174905161014897,0.09994107748512132,-0.0154133437016728,,445,44,285.0,
YAHOOA2__synthetic_57,Yahoo,Yahoo-A2,1421,1,0.6209503113499776,0.6264504898281521,0.005500178478174522,True,True,False,0.029174905161014897,0.023674726682840375,-0.0154133437016728,,233,256,144.0,
YAHOOA2__synthetic_58,Yahoo,Yahoo-A2,1421,4,0.6217891750579914,0.8450706205519124,0.22328144549392104,True,True,False,0.029174905161014897,0.19410654033290614,-0.0154133437016728,,475,14,315.0,
YAHOOA2__synthetic_59,Yahoo,Yahoo-A2,1421,9,0.6406572630366025,0.8647281543683961,0.2240708913317936,True,True,False,0.029174905161014897,0.1948959861707787,-0.0154133437016728,,477,12,317.0,
YAHOOA2__synthetic_6,Yahoo,Yahoo-A2,1421,1,0.4193847048776584,0.4795470869303454,0.060162382052687036,True,True,False,0.029174905161014897,0.03098747689167214,-0.0154133437016728,,386,103,226.0,
YAHOOA2__synthetic_60,Yahoo,Yahoo-A2,1421,1,0.5625326048027873,0.5988961023101521,0.036363497507364784,True,True,False,0.029174905161014897,0.007188592346349887,-0.0154133437016728,,339,150,40.0,
YAHOOA2__synthetic_61,Yahoo,Yahoo-A2,1421,4,0.8320922759914265,0.7493271205451162,-0.08276515544631036,True,False,True,0.029174905161014897,,-0.0154133437016728,0.06735181174463756,25,464,,136.0
YAHOOA2__synthetic_62,Yahoo,Yahoo-A2,1421,9,0.8836021683945803,0.9093782745468232,0.025776106152242906,True,True,False,0.029174905161014897,0.003398799008771991,-0.0154133437016728,,317,172,14.0,
YAHOOA2__synthetic_63,Yahoo,Yahoo-A2,1421,1,0.5507571868094389,0.5906964461275582,0.03993925931811937,True,True,False,0.029174905161014897,0.010764354157104472,-0.0154133437016728,,350,139,62.0,
YAHOOA2__synthetic_64,Yahoo,Yahoo-A2,1421,4,0.6783426970432551,0.7149742007391187,0.03663150369586354,True,True,False,0.029174905161014897,0.007456598534848646,-0.0154133437016728,,340,149,42.0,
YAHOOA2__synthetic_65,Yahoo,Yahoo-A2,1421,9,0.8781293373186401,0.88979795321613,0.011668615897489909,True,True,False,0.029174905161014897,0.017506289263524988,-0.0154133437016728,,264,225,102.0,
YAHOOA2__synthetic_66,Yahoo,Yahoo-A2,1421,1,0.5680805982895467,0.6496940215628724,0.08161342327332566,True,True,False,0.029174905161014897,0.05243851811231076,-0.0154133437016728,,417,72,257.0,
YAHOOA2__synthetic_67,Yahoo,Yahoo-A2,1421,4,0.8359157774746394,0.8799986231433036,0.04408284566866416,True,True,False,0.029174905161014897,0.014907940507649264,-0.0154133437016728,,361,128,88.0,
YAHOOA2__synthetic_68,Yahoo,Yahoo-A2,1421,9,0.8924353793626214,0.776453088616451,-0.11598229074617039,True,False,True,0.029174905161014897,,-0.0154133437016728,0.10056894704449759,16,473,,145.0
YAHOOA2__synthetic_69,Yahoo,Yahoo-A2,1421,1,0.5307144041652269,0.5918131379133079,0.06109873374808106,True,True,False,0.029174905161014897,0.03192382858706616,-0.0154133437016728,,391,98,231.0,
YAHOOA2__synthetic_7,Yahoo,Yahoo-A2,1421,4,0.6962791535668453,0.886237284412233,0.1899581308453877,True,True,False,0.029174905161014897,0.1607832256843728,-0.0154133437016728,,467,22,307.0,
YAHOOA2__synthetic_70,Yahoo,Yahoo-A2,1421,4,0.8368796579359756,0.8761224577029453,0.03924279976696965,True,True,False,0.029174905161014897,0.010067894605954752,-0.0154133437016728,,347,142,55.0,
YAHOOA2__synthetic_71,Yahoo,Yahoo-A2,1421,9,0.6824458258399194,0.7920407602184675,0.10959493437854806,True,True,False,0.029174905161014897,0.08042002921753316,-0.0154133437016728,,432,57,272.0,
YAHOOA2__synthetic_72,Yahoo,Yahoo-A2,1421,1,0.5291772852390545,0.6092902738789702,0.08011298863991567,True,True,False,0.029174905161014897,0.050938083478900775,-0.0154133437016728,,416,73,256.0,
YAHOOA2__synthetic_73,Yahoo,Yahoo-A2,1421,4,0.7672209732286072,0.8402304985877466,0.0730095253591394,True,True,False,0.029174905161014897,0.04383462019812451,-0.0154133437016728,,404,85,244.0,
YAHOOA2__synthetic_74,Yahoo,Yahoo-A2,1421,9,0.8203177078033536,0.8884570395872919,0.06813933178393838,True,True,False,0.029174905161014897,0.03896442662292349,-0.0154133437016728,,399,90,239.0,
YAHOOA2__synthetic_75,Yahoo,Yahoo-A2,1421,1,0.6062598291527764,0.6318032803761202,0.025543451223343783,True,True,False,0.029174905161014897,0.003631453937671114,-0.0154133437016728,,313,176,18.0,
YAHOOA2__synthetic_76,Yahoo,Yahoo-A2,1421,4,0.746403051981774,0.8662395844589943,0.11983653247722026,True,True,False,0.029174905161014897,0.09066162731620536,-0.0154133437016728,,441,48,281.0,
YAHOOA2__synthetic_77,Yahoo,Yahoo-A2,1421,9,0.883599526014842,0.9000290382393091,0.01642951222446709,True,True,False,0.029174905161014897,0.012745392936547806,-0.0154133437016728,,282,207,74.0,
YAHOOA2__synthetic_78,Yahoo,Yahoo-A2,1421,1,0.4717245772286118,0.5128302519031352,0.041105674674523474,True,True,False,0.029174905161014897,0.011930769513508577,-0.0154133437016728,,354,135,72.0,
YAHOOA2__synthetic_79,Yahoo,Yahoo-A2,1421,4,0.8725823200184822,0.8863709183005417,0.013788598282059472,True,True,False,0.029174905161014897,0.015386306878955425,-0.0154133437016728,,272,217,90.0,
YAHOOA2__synthetic_8,Yahoo,Yahoo-A2,1421,9,0.7567366351469129,0.7526037082313237,-0.004132926915589197,True,False,True,0.029174905161014897,,-0.0154133437016728,0.011280416786083602,117,372,,48.0
YAHOOA2__synthetic_80,Yahoo,Yahoo-A2,1421,9,0.6967836255799902,0.790274451718668,0.09349082613867776,True,True,False,0.029174905161014897,0.06431592097766287,-0.0154133437016728,,424,65,264.0,
YAHOOA2__synthetic_81,Yahoo,Yahoo-A2,1421,1,0.4702419954955001,0.5760613160312206,0.10581932053572046,True,True,False,0.029174905161014897,0.07664441537470557,-0.0154133437016728,,429,60,269.0,
YAHOOA2__synthetic_82,Yahoo,Yahoo-A2,1421,4,0.8364076456452314,0.8246287270186327,-0.011778918626598744,True,False,True,0.029174905161014897,,-0.0154133437016728,0.0036344250750740548,91,398,,14.0
YAHOOA2__synthetic_83,Yahoo,Yahoo-A2,1421,9,0.8614854856779574,0.8958048777794935,0.03431939210153612,True,True,False,0.029174905161014897,0.00514448694052122,-0.0154133437016728,,334,155,26.0,
YAHOOA2__synthetic_84,Yahoo,Yahoo-A2,1421,1,0.5708544785069224,0.6101578622042357,0.03930338369731334,True,True,False,0.029174905161014897,0.010128478536298446,-0.0154133437016728,,348,141,56.0,
YAHOOA2__synthetic_85,Yahoo,Yahoo-A2,1421,4,0.7122317617074376,0.845142068598103,0.1329103068906654,True,True,False,0.029174905161014897,0.10373540172965051,-0.0154133437016728,,449,40,289.0,
YAHOOA2__synthetic_86,Yahoo,Yahoo-A2,1421,9,0.8916673689175729,0.9107762023819584,0.019108833464385522,True,True,False,0.029174905161014897,0.010066071696629375,-0.0154133437016728,,293,196,54.0,
YAHOOA2__synthetic_87,Yahoo,Yahoo-A2,1421,1,0.7084442807927238,0.645465942757003,-0.06297833803572084,True,False,True,0.029174905161014897,,-0.0154133437016728,0.04756499433404804,37,452,,124.0
YAHOOA2__synthetic_88,Yahoo,Yahoo-A2,1421,4,0.6791792961716969,0.874352925247941,0.19517362907624403,True,True,False,0.029174905161014897,0.16599872391522913,-0.0154133437016728,,469,20,309.0,
YAHOOA2__synthetic_89,Yahoo,Yahoo-A2,1421,9,0.8482709921379114,0.8759198545854612,0.027648862447549827,True,True,False,0.029174905161014897,0.00152604271346507,-0.0154133437016728,,320,169,6.0,
YAHOOA2__synthetic_9,Yahoo,Yahoo-A2,1421,1,0.526082972149902,0.5701147602089235,0.044031788059021526,True,True,False,0.029174905161014897,0.01485688289800663,-0.0154133437016728,,360,129,87.0,
YAHOOA2__synthetic_90,Yahoo,Yahoo-A2,1421,1,0.5374431824691104,0.6511115535534995,0.1136683710843891,True,True,False,0.029174905161014897,0.0844934659233742,-0.0154133437016728,,438,51,278.0,
YAHOOA2__synthetic_91,Yahoo,Yahoo-A2,1421,4,0.8520975782452113,0.8745403440358642,0.022442765790652963,True,True,False,0.029174905161014897,0.006732139370361934,-0.0154133437016728,,302,187,37.0,
YAHOOA2__synthetic_92,Yahoo,Yahoo-A2,1421,9,0.6087549656264469,0.7495311838277159,0.14077621820126895,True,True,False,0.029174905161014897,0.11160131304025406,-0.0154133437016728,,454,35,294.0,
YAHOOA2__synthetic_93,Yahoo,Yahoo-A2,1421,1,0.5845317554087427,0.6276354891313863,0.043103733722643645,True,True,False,0.029174905161014897,0.013928828561628748,-0.0154133437016728,,358,131,81.0,
YAHOOA2__synthetic_94,Yahoo,Yahoo-A2,1421,4,0.5374911751017947,0.7570046559180693,0.21951348081627464,True,True,False,0.029174905161014897,0.19033857565525975,-0.0154133437016728,,473,16,313.0,
YAHOOA2__synthetic_95,Yahoo,Yahoo-A2,1421,9,0.8299736653618155,0.904639219415032,0.07466555405321651,True,True,False,0.029174905161014897,0.04549064889220161,-0.0154133437016728,,406,83,246.0,
YAHOOA2__synthetic_96,Yahoo,Yahoo-A2,1421,1,0.6991034298269098,0.4658680926139035,-0.23323533721300627,True,False,True,0.029174905161014897,,-0.0154133437016728,0.21782199351133347,5,484,,156.0
YAHOOA2__synthetic_97,Yahoo,Yahoo-A2,1421,4,0.811530519775018,0.8803209114800905,0.0687903917050725,True,True,False,0.029174905161014897,0.03961548654405761,-0.0154133437016728,,400,89,240.0,
YAHOOA2__synthetic_98,Yahoo,Yahoo-A2,1421,9,0.8582619869310776,0.9133796330484774,0.05511764611739978,True,True,False,0.029174905161014897,0.02594274095638488,-0.0154133437016728,,378,111,169.0,
YAHOOA2__synthetic_99,Yahoo,Yahoo-A2,1421,1,0.4386604852942398,0.6185133194606222,0.17985283416638237,True,True,False,0.029174905161014897,0.15067792900536747,-0.0154133437016728,,464,25,304.0,
YAHOOA3__A3Benchmark-TS1,Yahoo,Yahoo-A3,1680,11,0.9793916491852284,0.9775781858278152,-0.0018134633574131698,True,False,True,0.029174905161014897,,-0.0154133437016728,0.01359988034425963,127,362,,61.0
YAHOOA3__A3Benchmark-TS10,Yahoo,Yahoo-A3,1680,10,0.9271998719825698,0.9794145945093324,0.052214722526762625,True,True,False,0.029174905161014897,0.023039817365747728,-0.0154133437016728,,375,114,135.0,
YAHOOA3__A3Benchmark-TS100,Yahoo,Yahoo-A3,1680,10,0.9515575368500284,0.9915868810408744,0.04002934419084603,True,True,False,0.029174905161014897,0.010854439029831131,-0.0154133437016728,,351,138,63.0,
YAHOOA3__A3Benchmark-TS11,Yahoo,Yahoo-A3,1680,7,0.877860626627271,0.8711607337202445,-0.00669989290702655,True,False,True,0.029174905161014897,,-0.0154133437016728,0.00871345079464625,111,378,,39.0
YAHOOA3__A3Benchmark-TS12,Yahoo,Yahoo-A3,1680,13,0.9925849763355166,0.993072177977358,0.00048720164184146153,True,True,False,0.029174905161014897,0.028687703519173435,-0.0154133437016728,,176,313,209.0,
YAHOOA3__A3Benchmark-TS13,Yahoo,Yahoo-A3,1680,9,0.9932087270601448,0.9951202764025864,0.001911549342441532,True,True,False,0.029174905161014897,0.027263355818573365,-0.0154133437016728,,195,294,186.0,
YAHOOA3__A3Benchmark-TS14,Yahoo,Yahoo-A3,1680,15,0.99815563146291,0.9998167146300808,0.0016610831671708404,True,True,False,0.029174905161014897,0.027513821993844056,-0.0154133437016728,,191,298,192.0,
YAHOOA3__A3Benchmark-TS15,Yahoo,Yahoo-A3,1680,6,0.8964833544334871,0.9149818026045632,0.018498448171076043,True,True,False,0.029174905161014897,0.010676456989938854,-0.0154133437016728,,289,200,61.0,
YAHOOA3__A3Benchmark-TS16,Yahoo,Yahoo-A3,1680,9,0.9986003035802564,0.997404499436394,-0.0011958041438624445,True,False,True,0.029174905161014897,,-0.0154133437016728,0.014217539557810355,137,352,,72.0
YAHOOA3__A3Benchmark-TS17,Yahoo,Yahoo-A3,1680,1,0.4770763384608645,0.5514628688108765,0.07438653035001197,True,True,False,0.029174905161014897,0.04521162518899707,-0.0154133437016728,,405,84,245.0,
YAHOOA3__A3Benchmark-TS18,Yahoo,Yahoo-A3,1680,12,0.9606862831030344,0.956261838364706,-0.00442444473832837,True,False,True,0.029174905161014897,,-0.0154133437016728,0.010988898963344429,116,373,,47.0
YAHOOA3__A3Benchmark-TS19,Yahoo,Yahoo-A3,1680,10,0.9673308765258384,0.976760441894066,0.009429565368227588,True,True,False,0.029174905161014897,0.01974533979278731,-0.0154133437016728,,257,232,114.0,
YAHOOA3__A3Benchmark-TS2,Yahoo,Yahoo-A3,1680,16,0.9092742324967364,0.9195219554299838,0.010247722933247383,True,True,False,0.029174905161014897,0.018927182227767514,-0.0154133437016728,,260,229,110.0,
YAHOOA3__A3Benchmark-TS20,Yahoo,Yahoo-A3,1680,12,0.9427489133864227,0.9509667301624388,0.008217816776016074,True,True,False,0.029174905161014897,0.020957088384998823,-0.0154133437016728,,248,241,124.0,
YAHOOA3__A3Benchmark-TS21,Yahoo,Yahoo-A3,1680,12,0.95128381415617,0.9769138050623358,0.0256299909061658,True,True,False,0.029174905161014897,0.0035449142548490964,-0.0154133437016728,,315,174,16.0,
YAHOOA3__A3Benchmark-TS22,Yahoo,Yahoo-A3,1680,4,0.6685571887466013,0.7147276202561498,0.04617043150954847,True,True,False,0.029174905161014897,0.016995526348533574,-0.0154133437016728,,365,124,99.0,
YAHOOA3__A3Benchmark-TS23,Yahoo,Yahoo-A3,1680,15,0.9976294982271507,0.9989048055039532,0.0012753072768024731,True,True,False,0.029174905161014897,0.027899597884212424,-0.0154133437016728,,186,303,198.0,
YAHOOA3__A3Benchmark-TS24,Yahoo,Yahoo-A3,1680,8,0.9405461183711314,0.9481930191120423,0.0076469007409109,True,True,False,0.029174905161014897,0.021528004420103997,-0.0154133437016728,,246,243,128.0,
YAHOOA3__A3Benchmark-TS25,Yahoo,Yahoo-A3,1680,2,0.6303877438551728,0.6192319933712581,-0.011155750483914706,True,False,True,0.029174905161014897,,-0.0154133437016728,0.004257593217758093,94,395,,17.0
YAHOOA3__A3Benchmark-TS26,Yahoo,Yahoo-A3,1680,11,0.9789406101103492,0.9773095181253628,-0.0016310919849863437,True,False,True,0.029174905161014897,,-0.0154133437016728,0.013782251716686456,130,359,,64.0
YAHOOA3__A3Benchmark-TS27,Yahoo,Yahoo-A3,1680,9,0.9518412984225996,0.9728774587104968,0.021036160287897232,True,True,False,0.029174905161014897,0.008138744873117665,-0.0154133437016728,,297,192,45.0,
YAHOOA3__A3Benchmark-TS28,Yahoo,Yahoo-A3,1680,2,0.8918642010624911,0.945723866710464,0.053859665647972954,True,True,False,0.029174905161014897,0.024684760486958057,-0.0154133437016728,,377,112,153.0,
YAHOOA3__A3Benchmark-TS29,Yahoo,Yahoo-A3,1680,4,0.7322649832887371,0.7654996929170877,0.03323470962835062,True,True,False,0.029174905161014897,0.004059804467335726,-0.0154133437016728,,332,157,20.0,
YAHOOA3__A3Benchmark-TS3,Yahoo,Yahoo-A3,1680,6,0.8528878371544949,0.913314157095599,0.060426319941104145,True,True,False,0.029174905161014897,0.03125141478008925,-0.0154133437016728,,387,102,227.0,
YAHOOA3__A3Benchmark-TS30,Yahoo,Yahoo-A3,1680,8,0.9794241718022664,0.9822636476675476,0.0028394758652812158,True,True,False,0.029174905161014897,0.02633542929573368,-0.0154133437016728,,207,282,173.0,
YAHOOA3__A3Benchmark-TS31,Yahoo,Yahoo-A3,1680,7,0.9135502940411389,0.9566980004635214,0.043147706422382526,True,True,False,0.029174905161014897,0.013972801261367629,-0.0154133437016728,,359,130,82.0,
YAHOOA3__A3Benchmark-TS32,Yahoo,Yahoo-A3,1680,14,0.9967204334866048,0.9987725499502532,0.0020521164636484457,True,True,False,0.029174905161014897,0.02712278869736645,-0.0154133437016728,,198,291,183.0,
YAHOOA3__A3Benchmark-TS33,Yahoo,Yahoo-A3,1680,8,0.8984071087145212,0.8951981709433874,-0.0032089377711338463,True,False,True,0.029174905161014897,,-0.0154133437016728,0.012204405930538953,121,368,,54.0
YAHOOA3__A3Benchmark-TS34,Yahoo,Yahoo-A3,1680,1,0.8124746812749561,0.7449988394784797,-0.06747584179647648,True,False,True,0.029174905161014897,,-0.0154133437016728,0.05206249809480368,32,457,,129.0
YAHOOA3__A3Benchmark-TS35,Yahoo,Yahoo-A3,1680,3,0.8201441501728415,0.8093672144141922,-0.010776935758649242,True,False,True,0.029174905161014897,,-0.0154133437016728,0.004636407943023557,96,393,,20.0
YAHOOA3__A3Benchmark-TS36,Yahoo,Yahoo-A3,1680,4,0.8336625480101706,0.8944102891521115,0.060747741141940925,True,True,False,0.029174905161014897,0.03157283598092603,-0.0154133437016728,,390,99,230.0,
YAHOOA3__A3Benchmark-TS37,Yahoo,Yahoo-A3,1680,10,0.8840779273413873,0.8477784276941978,-0.03629949964718959,True,False,True,0.029174905161014897,,-0.0154133437016728,0.020886155945516793,53,436,,108.0
YAHOOA3__A3Benchmark-TS38,Yahoo,Yahoo-A3,1680,3,0.9255314519953974,0.9305302359850074,0.004998783989609956,True,True,False,0.029174905161014897,0.02417612117140494,-0.0154133437016728,,228,261,149.0,
YAHOOA3__A3Benchmark-TS39,Yahoo,Yahoo-A3,1680,12,0.842723934453443,0.8769710968376699,0.03424716238422698,True,True,False,0.029174905161014897,0.005072257223212084,-0.0154133437016728,,333,156,24.0,
YAHOOA3__A3Benchmark-TS4,Yahoo,Yahoo-A3,1680,6,0.8113479418532806,0.8587594035054893,0.047411461652208664,True,True,False,0.029174905161014897,0.018236556491193767,-0.0154133437016728,,366,122,105.0,
YAHOOA3__A3Benchmark-TS40,Yahoo,Yahoo-A3,1680,10,0.9411781608784536,0.929114926484328,-0.0120632343941256,True,False,True,0.029174905161014897,,-0.0154133437016728,0.0033501093075472,89,400,,12.0
YAHOOA3__A3Benchmark-TS41,Yahoo,Yahoo-A3,1680,14,0.9916928320422757,0.993285122494924,0.001592290452648304,True,True,False,0.029174905161014897,0.027582614708366593,-0.0154133437016728,,190,299,193.0,
YAHOOA3__A3Benchmark-TS42,Yahoo,Yahoo-A3,1680,16,0.993540383135748,0.9952668669267036,0.0017264837909556352,True,True,False,0.029174905161014897,0.02744842137005926,-0.0154133437016728,,192,297,190.0,
YAHOOA3__A3Benchmark-TS43,Yahoo,Yahoo-A3,1680,15,0.9663515270838918,0.9707077481188224,0.004356221034930607,True,True,False,0.029174905161014897,0.02481868412608429,-0.0154133437016728,,224,265,154.0,
YAHOOA3__A3Benchmark-TS44,Yahoo,Yahoo-A3,1680,16,0.9996785629587692,0.9999721412166148,0.00029357825784559477,True,True,False,0.029174905161014897,0.028881326903169302,-0.0154133437016728,,171,318,214.0,
YAHOOA3__A3Benchmark-TS45,Yahoo,Yahoo-A3,1680,5,0.7963744685771884,0.8734395656314079,0.07706509705421949,True,True,False,0.029174905161014897,0.04789019189320459,-0.0154133437016728,,411,78,251.0,
YAHOOA3__A3Benchmark-TS46,Yahoo,Yahoo-A3,1680,3,0.7682952588680438,0.8072898226275352,0.038994563759491396,True,True,False,0.029174905161014897,0.0098196585984765,-0.0154133437016728,,346,143,53.0,
YAHOOA3__A3Benchmark-TS47,Yahoo,Yahoo-A3,1680,15,0.9908129055023012,0.9999523771683756,0.009139471666074428,True,True,False,0.029174905161014897,0.02003543349494047,-0.0154133437016728,,255,234,116.0,
YAHOOA3__A3Benchmark-TS48,Yahoo,Yahoo-A3,1680,13,1.0,0.99958618870924,-0.00041381129076001333,True,False,True,0.029174905161014897,,-0.0154133437016728,0.014999532410912786,145,344,,81.0
YAHOOA3__A3Benchmark-TS49,Yahoo,Yahoo-A3,1680,16,0.9940318612975168,0.9842586914065944,-0.009773169890922362,True,False,True,0.029174905161014897,,-0.0154133437016728,0.005640173810750437,99,390,,24.0
YAHOOA3__A3Benchmark-TS5,Yahoo,Yahoo-A3,1680,2,0.643230478646808,0.7489506684123508,0.10572018976554276,True,True,False,0.029174905161014897,0.07654528460452786,-0.0154133437016728,,428,61,268.0,
YAHOOA3__A3Benchmark-TS50,Yahoo,Yahoo-A3,1680,7,0.9998065198525592,0.9999154240307784,0.00010890417821918241,True,True,False,0.029174905161014897,0.029066000982795714,-0.0154133437016728,,168,321,217.0,
YAHOOA3__A3Benchmark-TS51,Yahoo,Yahoo-A3,1680,13,0.9461345709220992,0.942065099322559,-0.0040694715995401864,True,False,True,0.029174905161014897,,-0.0154133437016728,0.011343872102132613,118,371,,49.0
YAHOOA3__A3Benchmark-TS52,Yahoo,Yahoo-A3,1680,6,0.9820749874108222,0.9807436623092116,-0.0013313251016106031,True,False,True,0.029174905161014897,,-0.0154133437016728,0.014082018600062196,135,354,,69.0
YAHOOA3__A3Benchmark-TS53,Yahoo,Yahoo-A3,1680,15,0.9656790394531758,0.9656339698573996,-4.506959577621483e-05,True,False,True,0.029174905161014897,,-0.0154133437016728,0.015368274105896584,151,338,,87.0
YAHOOA3__A3Benchmark-TS54,Yahoo,Yahoo-A3,1680,16,0.9948983463224768,0.9953678596014216,0.0004695132789448442,True,True,False,0.029174905161014897,0.028705391882070053,-0.0154133437016728,,174,315,211.0,
YAHOOA3__A3Benchmark-TS55,Yahoo,Yahoo-A3,1680,12,0.9913383112256484,0.9914237998108872,8.54885852388243e-05,True,True,False,0.029174905161014897,0.029089416575776073,-0.0154133437016728,,164,325,221.0,
YAHOOA3__A3Benchmark-TS56,Yahoo,Yahoo-A3,1680,1,0.4443062722323475,0.5086258757112638,0.06431960347891635,True,True,False,0.029174905161014897,0.03514469831790146,-0.0154133437016728,,394,95,234.0,
YAHOOA3__A3Benchmark-TS57,Yahoo,Yahoo-A3,1680,9,0.9387075005815738,0.9765790972752524,0.037871596693678566,True,True,False,0.029174905161014897,0.00869669153266367,-0.0154133437016728,,342,147,47.0,
YAHOOA3__A3Benchmark-TS58,Yahoo,Yahoo-A3,1680,3,0.932638798937842,0.9113904946172952,-0.021248304320546807,True,False,True,0.029174905161014897,,-0.0154133437016728,0.005834960618874008,75,414,,25.0
YAHOOA3__A3Benchmark-TS59,Yahoo,Yahoo-A3,1680,11,0.8695282966687188,0.911540747871988,0.04201245120326924,True,True,False,0.029174905161014897,0.012837546042254344,-0.0154133437016728,,357,132,76.0,
