series_id,family,subgroup,contrast_id,candidate,control,formula,metric,paired_delta
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,f1_max,0.1777777777777778
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,auprc,0.023851513650184897
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,NCTP_MINUS_REL,IHP0_NCTP1,IHP0_NCTP0,NCTP - REL,vus_pr,0.37466612001873767
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,f1_max,0.1777777777777778
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,auprc,0.023894681856114097
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_REL,IHP1_NCTP1,IHP0_NCTP0,FULL - REL,vus_pr,0.3741867846421659
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,f1_max,0.1777777777777778
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,auprc,0.031675447345592606
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_IHP,IHP1_NCTP1,IHP1_NCTP0,FULL - IHP,vus_pr,0.37436608435652863
realAWSCloudwatch__ec2_disk_write_bytes_1ef3de,NAB,NAB-AWS,FULL_MINUS_NCTP,IHP1_NCTP1,IHP0_NCTP1,FULL - NCTP,f1_max,0.0
